date_id,date_display,year,month,month_name,day,day_of_week,day_name,week_of_year,quarter,season,is_weekend,is_holiday,is_month_end
2024-08-28,2024-08-28,2024,8,August,28,2,Wednesday,35,Q3,Summer,0,0,0
2024-08-29,2024-08-29,2024,8,August,29,3,Thursday,35,Q3,Summer,0,0,0
2024-08-30,2024-08-30,2024,8,August,30,4,Friday,35,Q3,Summer,0,0,0
2024-08-31,2024-08-31,2024,8,August,31,5,Saturday,35,Q3,Summer,1,0,1
2024-09-01,2024-09-01,2024,9,September,1,6,Sunday,35,Q3,Fall,1,0,0
2024-09-02,2024-09-02,2024,9,September,2,0,Monday,36,Q3,Fall,0,1,0
2024-09-03,2024-09-03,2024,9,September,3,1,Tuesday,36,Q3,Fall,0,0,0
2024-09-04,2024-09-04,2024,9,September,4,2,Wednesday,36,Q3,Fall,0,0,0
2024-09-05,2024-09-05,2024,9,September,5,3,Thursday,36,Q3,Fall,0,0,0
2024-09-06,2024-09-06,2024,9,September,6,4,Friday,36,Q3,Fall,0,0,0
2024-09-07,09/07/2024,2024,9,September,7,5,Saturday,36,Q3,Fall,1,0,0
2024-09-08,2024-09-08,2024,9,September,8,6,Sunday,36,Q3,Fall,1,0,0
2024-09-09,2024-09-09,2024,9,September,9,0,Monday,37,Q3,Fall,0,0,0
2024-09-10,2024-09-10,2024,9,September,10,1,Tuesday,37,Q3,Fall,0,0,0
2024-09-11,2024-09-11,2024,9,September,11,2,Wednesday,37,Q3,Fall,0,0,0
2024-09-12,2024-09-12,2024,9,September,12,3,Thursday,37,Q3,Fall,0,0,0
2024-09-13,2024-09-13,2024,9,September,13,4,Friday,37,Q3,Fall,0,0,0
2024-09-14,2024-09-14,2024,9,September,14,5,Saturday,37,Q3,Fall,1,0,0
2024-09-15,2024-09-15,2024,9,September,15,6,Sunday,37,Q3,Fall,1,0,0
2024-09-16,2024-09-16,2024,9,September,16,0,Monday,38,Q3,Fall,0,0,0
2024-09-17,2024-09-17,2024,9,September,17,1,Tuesday,38,Q3,Fall,0,0,0
2024-09-18,2024-09-18,2024,9,September,18,2,Wednesday,38,3,Fall,0,0,0
2024-09-19,2024-09-19,2024,9,September,19,3,Thursday,38,3,Fall,0,0,0
2024-09-20,2024-09-20,2024,9,September,20,4,Friday,38,Q3,Fall,0,0,0
2024-09-21,2024-09-21,2024,9,September,21,5,Saturday,38,Q3,Fall,1,0,0
2024-09-22,2024-09-22,2024,9,September,22,6,Sunday,38,Q3,Fall,1,0,0
2024-09-23,2024-09-23,2024,9,September,23,0,Monday,39,Q3,Fall,0,0,0
2024-09-24,2024-09-24,2024,9,September,24,1,Tuesday,39,Q3,Fall,0,0,0
2024-09-25,2024-09-25,2024,9,September,25,2,Wednesday,39,Q3,Fall,0,0,0
2024-09-26,2024/09/26,2024,9,September,26,3,Thursday,39,Q3,Fall,0,0,0
2024-09-27,2024-09-27,2024,9,September,27,4,Friday,39,Q3,Fall,0,0,0
2024-09-28,2024-09-28,2024,9,September,28,5,Saturday,39,3,Fall,1,0,0
2024-09-29,2024-09-29,2024,9,September,29,6,Sunday,39,Q3,Fall,1,0,0
2024-09-30,2024-09-30,2024,9,September,30,0,Monday,40,Q3,Fall,0,0,1
2024-10-01,2024-10-01,2024,10,October,1,1,Tuesday,40,Q4,Fall,0,0,0
2024-10-02,2024-10-02,2024,10,October,2,2,Wednesday,40,Q4,Fall,0,0,0
2024-10-03,2024-10-03,2024,10,October,3,3,Thursday,40,Q4,Fall,0,0,0
2024-10-04,2024-10-04,2024,10,October,4,4,Friday,40,Q4,Fall,0,0,0
2024-10-05,2024-10-05,2024,10,October,5,5,Saturday,40,4,Fall,1,0,0
2024-10-06,2024-10-06,2024,10,October,6,6,Sunday,40,Q4,Fall,1,0,0
2024-10-07,2024-10-07,2024,10,October,7,0,Monday,41,Q4,Fall,0,0,0
2024-10-08,2024-10-08,2024,10,October,8,1,Tuesday,41,Q4,Fall,0,0,0
2024-10-09,2024-10-09,2024,10,October,9,2,Wednesday,41,Q4,Fall,0,0,0
2024-10-10,2024-10-10,2024,10,October,10,3,Thursday,41,Q4,Fall,0,0,0
2024-10-11,2024-10-11,2024,10,October,11,4,Friday,41,Q4,Fall,0,0,0
2024-10-12,2024-10-12,2024,10,October,12,5,Saturday,41,4,Fall,1,0,0
2024-10-13,2024-10-13,2024,10,October,13,6,Sunday,41,Q4,Fall,1,0,0
2024-10-14,2024-10-14,2024,10,October,14,0,Monday,42,Q4,Fall,0,1,0
2024-10-15,2024-10-15,2024,10,October,15,1,Tuesday,42,Q4,Fall,0,0,0
2024-10-16,10/16/2024,2024,10,October,16,2,Wednesday,42,Q4,Fall,0,0,0
2024-10-17,2024-10-17,2024,10,October,17,3,Thursday,42,Q4,Fall,0,0,0
2024-10-18,2024-10-18,2024,10,October,18,4,Friday,42,Q4,Fall,0,0,0
2024-10-19,2024-10-19,2024,10,October,19,5,Saturday,42,Q4,Fall,1,0,0
2024-10-20,2024-10-20,2024,10,October,20,6,Sunday,42,Q4,Fall,1,0,0
2024-10-21,2024-10-21,2024,10,October,21,0,Monday,43,Q4,Fall,0,0,0
2024-10-22,2024-10-22,2024,10,October,22,1,Tuesday,43,Q4,Fall,0,0,0
2024-10-23,2024-10-23,2024,10,October,23,2,Wednesday,43,Q4,Fall,0,0,0
2024-10-24,2024/10/24,2024,10,October,24,3,Thursday,43,Q4,Fall,0,0,0
2024-10-25,2024-10-25,2024,10,October,25,4,Friday,43,Q4,Fall,0,0,0
2024-10-26,2024-10-26,2024,10,October,26,5,Saturday,43,Q4,Fall,1,0,0
2024-10-27,2024-10-27,2024,10,October,27,6,Sunday,43,Q4,Fall,1,0,0
2024-10-28,2024-10-28,2024,10,October,28,0,Monday,44,4,Fall,0,0,0
2024-10-29,2024-10-29,2024,10,October,29,1,Tuesday,44,Q4,Fall,0,0,0
2024-10-30,2024-10-30,2024,10,October,30,2,Wednesday,44,Q4,Fall,0,0,0
2024-10-31,2024-10-31,2024,10,October,31,3,Thursday,44,Q4,Fall,0,0,1
2024-11-01,2024-11-01,2024,11,Nov,1,4,Friday,44,Q4,Fall,0,0,0
2024-11-02,2024-11-02,2024,11,November,2,5,Saturday,44,Q4,Fall,1,0,0
2024-11-03,2024-11-03,2024,11,November,3,6,Sunday,44,Q4,Fall,1,0,0
2024-11-04,2024-11-04,2024,11,November,4,0,Monday,45,Q4,Fall,0,0,0
2024-11-05,2024-11-05,2024,11,November,5,1,Tuesday,45,Q4,Fall,0,0,0
2024-11-06,2024/11/06,2024,11,November,6,2,Wednesday,45,Q4,Fall,0,0,0
2024-11-07,2024-11-07,2024,11,November,7,3,Thursday,45,Q4,Fall,0,0,0
2024-11-08,2024-11-08,2024,11,November,8,4,Friday,45,Q4,Fall,0,0,0
2024-11-09,2024-11-09,2024,11,November,9,5,Saturday,45,Q4,Fall,1,0,0
2024-11-10,2024-11-10,2024,11,November,10,6,Sunday,45,Q4,Fall,1,0,0
2024-11-11,2024-11-11,2024,11,November,11,0,Monday,46,Q4,Fall,0,1,0
2024-11-12,2024-11-12,2024,11,November,12,1,Tuesday,46,Q4,Fall,0,0,0
2024-11-13,2024-11-13,2024,11,November,13,2,Wednesday,46,Q4,Fall,0,0,0
2024-11-14,2024-11-14,2024,11,Nov,14,3,Thursday,46,Q4,Fall,0,0,0
2024-11-15,2024-11-15,2024,11,November,15,4,Friday,46,Q4,Fall,0,0,0
2024-11-16,2024-11-16,2024,11,November,16,5,Saturday,46,Q4,Fall,1,0,0
2024-11-17,2024-11-17,2024,11,November,17,6,Sunday,46,Q4,Fall,1,0,0
2024-11-18,2024-11-18,2024,11,November,18,0,Monday,47,Q4,Fall,0,0,0
2024-11-19,2024-11-19,2024,11,November,19,1,Tuesday,47,Q4,Fall,0,0,0
2024-11-20,2024-11-20,2024,11,November,20,2,Wednesday,47,Q4,Fall,0,0,0
2024-11-21,2024-11-21,2024,11,November,21,3,Thursday,47,Q4,Fall,0,0,0
2024-11-22,2024-11-22,2024,11,November,22,4,Friday,47,Q4,Fall,0,0,0
2024-11-23,2024-11-23,2024,11,November,23,5,Saturday,47,Q4,Fall,1,0,0
2024-11-24,2024-11-24,2024,11,November,24,6,Sunday,47,Q4,Fall,1,0,0
2024-11-25,25-11-2024,2024,11,November,25,0,Monday,48,Q4,Fall,0,0,0
2024-11-26,2024-11-26,2024,11,November,26,1,Tuesday,48,Q4,Fall,0,0,0
2024-11-27,2024-11-27,2024,11,Nov,27,2,Wednesday,48,4,Fall,0,0,0
2024-11-28,2024-11-28,2024,11,November,28,3,Thursday,48,Q4,Fall,0,1,0
2024-11-29,2024-11-29,2024,11,November,29,4,Friday,48,Q4,Fall,0,0,0
2024-11-30,2024-11-30,2024,11,November,30,5,Saturday,48,Q4,Fall,1,0,1
2024-12-01,2024-12-01,2024,12,December,1,6,Sunday,48,Q4,Winter,1,0,0
2024-12-02,2024-12-02,2024,12,December,2,0,Monday,49,Q4,Winter,0,0,0
2024-12-03,2024-12-03,2024,12,December,3,1,Tuesday,49,Q4,Winter,0,0,0
2024-12-04,2024-12-04,2024,12,December,4,2,Wednesday,49,Q4,Winter,0,0,0
2024-12-05,2024-12-05,2024,12,December,5,3,Thursday,49,Q4,Winter,0,0,0
2024-12-06,2024-12-06,2024,12,December,6,4,Friday,49,Q4,Winter,0,0,0
2024-12-07,2024-12-07,2024,12,December,7,5,Saturday,49,Q4,Winter,1,0,0
2024-12-08,2024-12-08,2024,12,Dec,8,6,Sunday,49,Q4,Winter,1,0,0
2024-12-09,2024-12-09,2024,12,December,9,0,Monday,50,Q4,Winter,0,0,0
2024-12-10,2024-12-10,2024,12,December,10,1,Tuesday,50,Q4,Winter,0,0,0
2024-12-11,2024-12-11,2024,12,December,11,2,Wednesday,50,4,Winter,0,0,0
2024-12-12,2024-12-12,2024,12,December,12,3,Thursday,50,Q4,Winter,0,0,0
2024-12-13,2024-12-13,2024,12,December,13,4,Friday,50,Q4,Winter,0,0,0
2024-12-14,2024-12-14,2024,12,December,14,5,Saturday,50,Q4,Winter,1,0,0
2024-12-15,2024-12-15,2024,12,December,15,6,Sunday,50,Q4,Winter,1,0,0
2024-12-16,2024-12-16,2024,12,December,16,0,Monday,51,Q4,Winter,0,0,0
2024-12-17,12/17/2024,2024,12,December,17,1,Tuesday,51,Q4,Winter,0,0,0
2024-12-18,2024-12-18,2024,12,December,18,2,Wednesday,51,Q4,Winter,0,0,0
2024-12-19,2024-12-19,2024,12,December,19,3,Thursday,51,Q4,Winter,0,0,0
2024-12-20,2024-12-20,2024,12,December,20,4,Friday,51,Q4,Winter,0,0,0
2024-12-21,2024/12/21,2024,12,December,21,5,Saturday,51,Q4,Winter,1,0,0
2024-12-22,2024-12-22,2024,12,December,22,6,Sunday,51,Q4,Winter,1,0,0
2024-12-23,2024-12-23,2024,12,December,23,0,Monday,52,Q4,Winter,0,0,0
2024-12-24,2024-12-24,2024,12,December,24,1,Tuesday,52,Q4,Winter,0,0,0
2024-12-25,2024-12-25,2024,12,December,25,2,Wednesday,52,Q4,Winter,0,1,0
2024-12-26,2024-12-26,2024,12,December,26,3,Thursday,52,Q4,Winter,0,0,0
2024-12-27,2024-12-27,2024,12,December,27,4,Friday,52,Q4,Winter,0,0,0
2024-12-28,2024-12-28,2024,12,December,28,5,Saturday,52,Q4,Winter,1,0,0
2024-12-29,2024-12-29,2024,12,December,29,6,Sunday,52,Q4,Winter,1,0,0
2024-12-30,2024-12-30,2024,12,December,30,0,Monday,1,Q4,Winter,0,0,0
2024-12-31,2024-12-31,2024,12,December,31,1,Tuesday,1,Q4,Winter,0,0,1
